client_id;client_nom;client_ville;etat_id;pays_id
8400263;janice Mann Accounting Service;ADAMS;TN;840
8400264;Bako Delicatessen;WALDORF;MD;840
8400265;Meonits & Mogogni Inc.;BAGDAD;KY;840
8400266;Glenwood Credit Union;HOLTSVILLE;NY;840
8400267;Deer Lake Inn;HOLTSVILLE;NY;840
8400268;Elle Hypnosis and Therapy Cent;ABBEVILLE;MS;840
8400269;Hi-Land Art & Frame;ALCESTER;SD;840
8400270;New Dehli Auto Exchange;ANTELOPE;OR;840
8400271;American Deli Workers Union;DULLES;VA;840
8400272;Doerner's Awnings and Canopies;HOLTSVILLE;NY;840
8400273;Maintence Services of Maine;AGAWAM;MA;840
8400274;Park District Of America;ADVANCE;NC;840
8400275;Brand Y Creative Services;ATCHISON;KS;840
8400276;Chicagoland Cleaners;ATCHISON;KS;840
8400277;Quad City Cleaning;ADAMS;TN;840
8400278;Caranisco Homes;AUBURN;WA;840
8400279;Pasifico Inc.;AVONDALE ESTATES;GA;840
8400280;Lutz Soft Cloth Car Wash;ADAMSVILLE;RI;840
8400281;Johnson, Erico & Co CPA's;ALIQUIPPA;PA;840
8400282;Hardee Woodwork Ltd.;ABSAROKEE;MT;840
8400283;Green Shoes Corp.;PHOENIX;AZ;840
8400284;Cotton Thumb Ltd.;ALCOLU;SC;840
8400285;Highland Heights Gift Shop;ADVANCE;NC;840
8400286;Air Mexico;BEAR;DE;840
8400287;Smith Communications Inc.;ADVANCE;NC;840
8400288;Auto Interior Carpeting Compan;ANCHORAGE;AK;840
8400289;Camp Oconomowoc;ARVADA;CO;840
8400290;Corbins, Rodriguez, & Savocchi;ABBEVILLE;MS;840
8400291;Nina's Snow Plowing;ALCOLU;SC;840
8400292;Air Guatamala;MOODY;AL;840
8400293;Glenn Oaks Office Supplies;BAGDAD;KY;840
8400294;Morton Roofing and Siding;AVENEL;NJ;840
8400295;Michael Montgomery Hair Saloon;AUSTIN;TX;840
8400296;Lennox Air Pollution Control;ABIE;NE;840
8400297;Mail Boxes Et. Al.;AUSTIN;TX;840
8400298;Caranisco Homes;AMHERST;NH;840
8400299;Air Mexico;ALCESTER;SD;840
8400300;Chands CPA;BAGDAD;KY;840
8400301;AA Advertising;AVON;CT;840
8400302;Nirabi Auto Service;LOS ANGELES;CA;840
8400303;Pac Builders;ALBERT;OK;840
8400304;Terrinni & Son Auto and Truck;DULLES;VA;840
8400305;North Shore Appliance Service;WHITE RIVER JUNCTION;VT;840
8400306;Parties Galore Golf Course;AUBURN;WA;840
8400307;Air Mexico;ANCHORAGE;AK;840
8400308;Sigman and Freud Psychiatry;ADAMSVILLE;RI;840
8400309;BBQ Smith's Tex Mex;MOODY;AL;840
8400310;Doerner's Awnings and Canopies;MOODY;AL;840
8400311;Derbin Contracting Services;ACKWORTH;IA;840
8400312;Keep Cool Air Conditioner Repa;PINE BLUFF;AR;840
8400313;Pete's Auto Repair;ADAMSVILLE;RI;840
8400314;Marks, Marks, and Kaplan Ltd.;ALGODONES;NM;840
8400315;Corbins, Rodriguez, & Savocchi;AVENEL;NJ;840
8400316;Pasifico Inc.;ALCOLU;SC;840
8400317;Palmer Golf Supplies;POCATELLO;ID;840
8400318;Kapp Camera and Video;AGAWAM;MA;840
8400319;Caranisco Homes;AVON;CT;840
8400320;DBN Bank;ALIQUIPPA;PA;840
8400321;Cutter Lawn Mower Repair;LOS ANGELES;CA;840
8400322;Lennox Air Pollution Control;AVONDALE ESTATES;GA;840
8400323;Crosstracks Car Wash;CHEYENNE;WY;840
8400324;Schnitzer Denist College;ABBEVILLE;MS;840
8400325;Crossroads Construction, Inc.;ANCHORAGE;AK;840
8400326;Got It All Electronics Supply;ALCOLU;SC;840
8400327;Lennox Air Pollution Control;ABBEVILLE;MS;840
8400328;Lennox Air Pollution Control;WHITE RIVER JUNCTION;VT;840
8400329;Cutter Lawn Mower Repair;HOLTSVILLE;NY;840
8400330;Libra & Sons;AVON;CT;840
8400331;Mail Boxes Et. Al.;ADVANCE;NC;840
8400332;North Shore Appliance Service;AGAWAM;MA;840
8400333;Lee Stairworks and Carpentry,;ALEXANDRIA;OH;840
8400334;Froggy's Gourmet Catering;HOLTSVILLE;NY;840
8400335;Nitelites Party Rental;MOODY;AL;840
8400336;Dapper's Antiques;BERWICK;ME;840
8400337;Nina's Snow Plowing;ADELL;WI;840
8400338;Truck-X Muffler Repair;ORANGE PARK;FL;840
8400339;Kosmo Consulting;ABSAROKEE;MT;840
8400340;Johnson, Erico & Co CPA's;ALEXANDRIA;OH;840
8400341;George Lee Antiques;WALDORF;MD;840
8400342;Kosmo Consulting;ACKWORTH;IA;840
8400343;Ernie's Foriegn Car Service;ANCHORAGE;AK;840
8400344;Keep Cool Air Conditioner Repa;ALEXANDRIA;OH;840
8400345;Ampro Office Team Ltd.;ORANGE PARK;FL;840
8400346;Myles Building Consultants;ALLENTON;MO;840
8400347;Peterson Roberts Carpentry;AVONDALE ESTATES;GA;840
8400348;Highland Heights Gift Shop;AVONDALE ESTATES;GA;840
8400349;John G. Hartling Ltd.;BERWICK;ME;840
8400350;Doll House Rock;ADVANCE;NC;840
8400351;Smith Communications Inc.;THE LAKES;NV;840
8400352;Corbins, Rodriguez, & Savocchi;ALLENTON;MO;840
8400353;Griffith Paving and Sealcoatin;ABIE;NE;840
8400354;Moveit Motercycle Service;AUBURN;WA;840
8400355;Lutz Soft Cloth Car Wash;BAGDAD;KY;840
8400356;North Shore Appliance Service;ADAMSVILLE;RI;840
8400357;Vecot Inc.;ABIE;NE;840
8400358;Pete's Auto Repair;ANTELOPE;OR;840
8400359;Lake Shore Publishing;ABSAROKEE;MT;840
8400360;Dean Grant Buick and Crysler;PHOENIX;AZ;840
8400361;K L Consulting;ABIE;NE;840
8400362;Palmer Golf Supplies;CHEYENNE;WY;840
8400363;Terrinni & Son Auto and Truck;DULLES;VA;840
8400364;Venturi Discount Drugs;DULLES;VA;840
8400365;Lee Stairworks and Carpentry,;METAIRIE;LA;840
8400366;Cutter Lawn Mower Repair;AUBURN;WA;840
8400367;Cradle the Call;ALGONAC;MI;840
8400368;Lee Stairworks and Carpentry,;ADVANCE;NC;840
8400369;Loyal Order of Buffalo;ALBERT;OK;840
8400370;Funnyface Amusement Games;LOS ANGELES;CA;840
8400371;Nina's Snow Plowing;ADELL;WI;840
8400372;Nina's Snow Plowing;ABIE;NE;840
8400373;Griffith Paving and Sealcoatin;AGAWAM;MA;840
8400374;Froggy's Gourmet Catering;ALBERT;OK;840
8400375;Dependable Plumbing and Sewer;ALTAMONT;UT;840
8400376;Foy Aviation;ALCESTER;SD;840
8400377;Schnitzer Denist College;WALDORF;MD;840
8400378;Pasifico Inc.;LOS ANGELES;CA;840
8400379;Masterlands Cleaning;DULLES;VA;840
8400380;Hibbard Road Suppliers;ADAMSVILLE;RI;840
8400381;AA Advertising;ALIQUIPPA;PA;840
8400382;Kapp Camera and Video;ALTAMONT;UT;840
8400383;Morgan Construction Co;ALCOLU;SC;840
8400384;Myers Chocolates and Confectio;ABSAROKEE;MT;840
8400385;MedicServe Medical Supply;AMHERST;NH;840
8400386;BBQ Smith's Tex Mex;ALDEN;IL;840
8400387;Highland Woods City Hall;METAIRIE;LA;840
8400388;P K M Packaging Supply;AUSTIN;TX;840
8400389;Morgan Construction Co;AVON;CT;840
8400390;PGS Associates;THE LAKES;NV;840
8400391;Nitelites Party Rental;ALTAMONT;UT;840
8400392;Caranisco Homes;AVONDALE ESTATES;GA;840
8400393;Pete's Auto Repair;ADAMSVILLE;RI;840
8400394;Highland Lanes;ALGODONES;NM;840
8400395;Peterson Roberts Carpentry;ALBERT;OK;840
8400396;Masterlands Cleaning;ALLENTON;MO;840
8400397;Derbin Contracting Services;ABERCROMBIE;ND;840
8400398;North Park Lighting Galleries;ALDEN;IL;840
8400399;Transformation Enterprises;AVONDALE ESTATES;GA;840
8400400;Libra & Sons;AVONDALE ESTATES;GA;840
8400401;Darcy Frame and Matting Servic;ATCHISON;KS;840
8400402;Palmer Golf Supplies;ABSAROKEE;MT;840
8400403;Schnitzer Denist College;ALGODONES;NM;840
8400404;Cotton Thumb Ltd.;ABIE;NE;840
8400405;Highland Lanes;ALTAMONT;UT;840
8400406;Deer Lake Inn;ALIQUIPPA;PA;840
8400407;Flinn Mosquito and Pest Contro;ABIE;NE;840
8400408;Air Mexico;POCATELLO;ID;840
8400409;AAA Daniels Antiques;BERWICK;ME;840
8400410;Chands CPA;ADAMS;TN;840
8400411;BBQ Smith's Tex Mex;PHOENIX;AZ;840
8400412;Lee Stairworks and Carpentry,;ARVADA;CO;840
8400413;Acturial Enterprises Ltd.;ALBERT;OK;840
8400414;Toggle & Myerson Ltd;CHEYENNE;WY;840
8400415;Crossroads Construction, Inc.;AUBURN;WA;840
8400416;Futoons Cartoons Emporium;BAGDAD;KY;840
8400417;Flinn Mosquito and Pest Contro;ALGODONES;NM;840
8400418;Acturial Enterprises Ltd.;HOLTSVILLE;NY;840
8400419;Hilco Auto Body;PHOENIX;AZ;840
8400420;North West Gas Co.;ORANGE PARK;FL;840
8400421;Derbin Contracting Services;ALLENTON;MO;840
8400422;Camp Stuff;AVON;CT;840
8400423;Doll House Rock;AVONDALE ESTATES;GA;840
8400424;Tub's Furniture Store;HOLTSVILLE;NY;840
8400425;Lake Shore Publishing;ABIE;NE;840
8400426;BBQ Smith's Tex Mex;ACKWORTH;IA;840
8400427;Brand Y Creative Services;ABERCROMBIE;ND;840
8400428;Gordon & Son Brockerage Ltd.;THE LAKES;NV;840
8400429;North Shore Appliance Service;CHEYENNE;WY;840
8400430;Air France;HOLTSVILLE;NY;840
8400431;Nina's Snow Plowing;ALIQUIPPA;PA;840
8400432;Arthur M. Feildberg Galleries;ANCHORAGE;AK;840
8400433;Hardee Woodwork Ltd.;ALGONAC;MI;840
8400434;Doll House Rock;AIEA;HI;840
8400435;Hoffman Printing Center;ANTELOPE;OR;840
8400436;Pivot Point College;THE LAKES;NV;840
8400437;Truck-X Muffler Repair;ACKWORTH;IA;840
8400438;Innman Paint and Glass;PHOENIX;AZ;840
8400439;Maintence Services of Maine;ALTAMONT;UT;840
8400440;Nyman Interior Design;BEAR;DE;840
8400441;Jay's Cabinet Company;AGAWAM;MA;840
8400442;Ampro Office Team Ltd.;AFTON;MN;840
8400443;Truck-X Muffler Repair;ABBEVILLE;MS;840
8400444;MedicServe Medical Supply;THE LAKES;NV;840
8400445;Transformation Enterprises;ALLENTON;MO;840
8400446;Pete's Auto Repair;PHOENIX;AZ;840
8400447;Crosstracks Car Wash;ABIE;NE;840
8400448;Lake Shore Publishing;WHITE RIVER JUNCTION;VT;840
8400449;Schmidt Denists;ALEXANDRIA;OH;840
8400450;Lennox Air Pollution Control;DULLES;VA;840
8400451;Salt & Pepper Catering Service;CHEYENNE;WY;840
8400452;Froggy's Gourmet Catering;ALCOLU;SC;840
8400453;Chicagoland Cleaners;AVENEL;NJ;840
8400454;Brand Y Creative Services;THE LAKES;NV;840
8400455;Bill's Dive Shop;THE LAKES;NV;840
8400456;Doerner's Awnings and Canopies;ALBERT;OK;840
8400457;Bernhardt Ltd.;ALCOLU;SC;840
8400458;Doerner's Awnings and Canopies;ADAMSVILLE;RI;840
8400459;Lickmen Restoration;WHITE RIVER JUNCTION;VT;840
8400460;Futoons Cartoons Emporium;ALCESTER;SD;840
8400461;Glenwood Credit Union;BAGDAD;KY;840
8400462;Cosmo Skin Care Center;ADAMS;TN;840
8400463;Dapper's Antiques;ALBERT;OK;840
8400464;Portugal, Liddy, & Son Ltd.;PINE BLUFF;AR;840
8400465;Doll House Rock;ALIQUIPPA;PA;840
8400466;Innman Paint and Glass;ALEXANDRIA;OH;840
8400467;Garfield Appliance Service;BEAR;DE;840
8400468;Brand Y Creative Services;AUBURN;WA;840
8400469;Metro Appliance Service;LOS ANGELES;CA;840
8400470;AAA Daniels Antiques;ANCHORAGE;AK;840
8400471;Nel Video Productions;HOLTSVILLE;NY;840
8400472;Darcy Frame and Matting Servic;BAGDAD;KY;840
8400473;Highland Lanes;ANCHORAGE;AK;840
8400474;janice Mann Accounting Service;ABERCROMBIE;ND;840
8400475;Highland Woods City Hall;ABERCROMBIE;ND;840
8400476;John G. Hartling Ltd.;CHEYENNE;WY;840
8400477;Cotton Thumb Ltd.;BEAR;DE;840
8400478;Salt & Pepper Catering Service;PINE BLUFF;AR;840
8400479;Office Pro Supply Co.;ABBEVILLE;MS;840
8400480;Got It All Electronics Supply;THE LAKES;NV;840
8400481;Mail Boxes Et. Al.;ALBERT;OK;840
8400482;Shaggy's Grooming Services;AIEA;HI;840
8400483;Lake Shore Beaches;BERWICK;ME;840
8400484;Maintence Services of Maine;BEAR;DE;840
8400485;Tub's Furniture Store;ALCOLU;SC;840
8400486;Transformation Enterprises;ABERCROMBIE;ND;840
8400487;Innman Paint and Glass;AVONDALE ESTATES;GA;840
8400488;Yale Remins Temp Agency;ADAMS;TN;840
8400489;Perimeter Security Consultants;PHOENIX;AZ;840
8400490;North Shore Appliance Service;BERWICK;ME;840
8400491;Air Mexico;METAIRIE;LA;840
8400492;Ampro Office Team Ltd.;ABERCROMBIE;ND;840
8400493;Morton Roofing and Siding;HOLTSVILLE;NY;840
8400494;Flinn Mosquito and Pest Contro;ORANGE PARK;FL;840
8400495;Jay's Cabinet Company;BERWICK;ME;840
8400496;Morgan Construction Co;LOS ANGELES;CA;840
8400497;Parties Galore Golf Course;LOS ANGELES;CA;840
8400498;Smith & Wesson Militia;ANCHORAGE;AK;840
8400499;Lickmen Restoration;ANTELOPE;OR;840
8400500;Facelift Kitchen and Bath;ALCESTER;SD;840
8400501;Lambert & Locke Legal Services;AGAWAM;MA;840
8400502;Marcy Elaine Bakery;ADAMSVILLE;RI;840
8400503;North Shore Appliance Service;ADAMSVILLE;RI;840
8400504;Energy Source Diet Centers;AMHERST;NH;840
8400505;Crossroads Construction, Inc.;BERWICK;ME;840
8400506;Smith Communications Inc.;ALEXANDRIA;IN;840
8400507;Hi-Land Art & Frame;ABSAROKEE;MT;840
8400508;Keep Cool Air Conditioner Repa;ADELL;WI;840
8400509;Dependable Plumbing and Sewer;AUSTIN;TX;840
8400510;Tub's Furniture Store;PHOENIX;AZ;840
8400511;Libra & Sons;ADAMSVILLE;RI;840
8400512;Cotton Thumb Ltd.;ALEXANDRIA;IN;840
8400513;Palmer Golf Supplies;ADELL;WI;840
8400514;Gourmet the Frog;ALGODONES;NM;840
8400515;Flinn Mosquito and Pest Contro;ALEXANDRIA;OH;840
8400516;Gilbert Co.;ANCHORAGE;AK;840
8400517;Flinn Mosquito and Pest Contro;AMHERST;NH;840
8400518;Truck-X Muffler Repair;ABERCROMBIE;ND;840
8400519;Green Bay Travel Services;ALEXANDRIA;OH;840
8400520;Acme Chemical Supply;ATCHISON;KS;840
8400521;Car Suite Cleaners;AVONDALE ESTATES;GA;840
8400522;Ampro Office Team Ltd.;POCATELLO;ID;840
8400523;Office Pro Supply Co.;CHEYENNE;WY;840
8400524;Transformation Enterprises;AIEA;HI;840
8400525;Toggle & Myerson Ltd;ABERCROMBIE;ND;840
8400526;Nitelites Party Rental;HOLTSVILLE;NY;840
8400527;Bill's Dive Shop;ALCESTER;SD;840
8400528;Metro Appliance Service;BAGDAD;KY;840
8400529;Froggy's Gourmet Catering;ALLENTON;MO;840
8400530;Shaggy's Grooming Services;ALTAMONT;UT;840
8400531;Air Guatamala;ALCESTER;SD;840
8400532;Woodworks Co.;ADAMS;TN;840
8400533;Schmidt Denists;ATCHISON;KS;840
8400534;Salt & Pepper Catering Service;ANCHORAGE;AK;840
8400535;Nirabi Auto Service;ABERCROMBIE;ND;840
8400536;Loyal Order of Buffalo;ATCHISON;KS;840
8400537;Hoffman Printing Center;ALGODONES;NM;840
8400538;Metro Appliance Service;CHEYENNE;WY;840
8400539;Childress Child Day Care;ALDEN;IL;840
8400540;Acturial Enterprises Ltd.;DULLES;VA;840
8400541;Crossroads Construction, Inc.;PHOENIX;AZ;840
8400542;Arthur M. Feildberg Galleries;PHOENIX;AZ;840
8400543;Lake Shore Beaches;ADELL;WI;840
8400544;John G. Hartling Ltd.;AUSTIN;TX;840
8400545;Elle Hypnosis and Therapy Cent;AVENEL;NJ;840
8400546;Pivot Point College;AUBURN;WA;840
8400547;Got It All Electronics Supply;ALBERT;OK;840
8400548;Morgan Construction Co;AVON;CT;840
8400549;Lake Shore Publishing;ALBERT;OK;840
8400550;Facelift Kitchen and Bath;ABERCROMBIE;ND;840
8400551;Nitelites Party Rental;DULLES;VA;840
8400552;Got It All Electronics Supply;ADELL;WI;840
8400553;Nirabi Auto Service;AUBURN;WA;840
8400554;Chands CPA;ALCOLU;SC;840
8400555;American Deli Workers Union;ALGODONES;NM;840
8400556;Elm Place Business Supplies;BAGDAD;KY;840
8400557;Marcy Elaine Bakery;ALTAMONT;UT;840
8400558;Air Indonesia;ACKWORTH;IA;840
8400559;AA Advertising;ALLENTON;MO;840
8400560;Car Suite Cleaners;BEAR;DE;840
8400561;Block Boats and Lures;ALEXANDRIA;IN;840
8400562;Hilco Auto Body;ABIE;NE;840
8400563;Mac Computer Warehouse;PHOENIX;AZ;840
8400564;Doerner's Awnings and Canopies;ABSAROKEE;MT;840
8400565;Lake Shore Beaches;ADAMSVILLE;RI;840
8400566;Vanity Town;AGAWAM;MA;840
8400567;Glassman & Stone;ABBEVILLE;MS;840
8400568;Doll House Rock;ANCHORAGE;AK;840
8400569;Lennox Air Pollution Control;ALLENTON;MO;840
8400570;Gordon & Son Brockerage Ltd.;ANTELOPE;OR;840
8400571;Yale Remins Temp Agency;ALIQUIPPA;PA;840
8400572;Kermit the Pet Shop;ADVANCE;NC;840
8400573;AA Advertising;ALGONAC;MI;840
8400574;Nitelites Party Rental;THE LAKES;NV;840
8400575;North West Gas Co.;ARVADA;CO;840
8400576;Hibbard Road Suppliers;ARVADA;CO;840
8400577;Terrinni & Son Auto and Truck;ALLENTON;MO;840
8400578;AA Advertising;AUBURN;WA;840
8400579;Hilco Auto Body;BAGDAD;KY;840
8400580;Smith Communications Inc.;ATCHISON;KS;840
8400581;BBQ Smith's Tex Mex;WALDORF;MD;840
8400582;Maintence Services of Maine;POCATELLO;ID;840
8400583;Eva Galler Galleries Inc.;ALGODONES;NM;840
8400584;Cutter Lawn Mower Repair;ABIE;NE;840
8400585;Highland Woods City Hall;ALTAMONT;UT;840
8400586;Facelift Kitchen and Bath;ADAMS;TN;840
8400587;Chicagoland Cleaners;BAGDAD;KY;840
8400588;Doerner's Awnings and Canopies;ABSAROKEE;MT;840
8400589;Darcy Frame and Matting Servic;ALGONAC;MI;840
8400590;Transformation Enterprises;ADVANCE;NC;840
8400591;MedicServe Medical Supply;ALEXANDRIA;IN;840
8400592;Flinn Mosquito and Pest Contro;AVONDALE ESTATES;GA;840
8400593;K L Consulting;DULLES;VA;840
8400594;Woodworks Co.;PINE BLUFF;AR;840
8400595;Elm Place Business Supplies;AMHERST;NH;840
8400596;Air France;ALTAMONT;UT;840
8400597;Air India;ALBERT;OK;840
8400598;Cradle the Call;ALEXANDRIA;OH;840
8400599;Terrinni & Son Auto and Truck;BEAR;DE;840
8400600;Park District Of America;ARVADA;CO;840
8400601;MedicServe Medical Supply;ORANGE PARK;FL;840
8400602;Brand Y Creative Services;WALDORF;MD;840
8400603;Lambert & Locke Legal Services;WHITE RIVER JUNCTION;VT;840
8400604;Bee Line Publishing;ALGODONES;NM;840
8400605;Funnyface Amusement Games;ALCOLU;SC;840
8400606;Loyal Order of Buffalo;ABBEVILLE;MS;840
8400607;Vecot Inc.;ADELL;WI;840
8400608;Maintence Services of Maine;AUSTIN;TX;840
8400609;Transformation Enterprises;BERWICK;ME;840
8400610;Keep Cool Air Conditioner Repa;BEAR;DE;840
8400611;Darcy Frame and Matting Servic;ALBERT;OK;840
8400612;Pete's Auto Repair;WALDORF;MD;840
8400613;Energy Source Diet Centers;ABIE;NE;840
8400614;Lennox Air Pollution Control;ARVADA;CO;840
8400615;Pasifico Inc.;CHEYENNE;WY;840
8400616;Green Shoes Corp.;ALEXANDRIA;IN;840
8400617;Ampro Office Team Ltd.;ALIQUIPPA;PA;840
8400618;Nina's Snow Plowing;BEAR;DE;840
8400619;AAA Daniels Antiques;AUSTIN;TX;840
8400620;Arthur M. Feildberg Galleries;ABSAROKEE;MT;840
8400621;Air France;ADAMS;TN;840
8400622;Percy Photography;ALBERT;OK;840
8400623;Air Indonesia;ADELL;WI;840
8400624;Car Suite Cleaners;ARVADA;CO;840
8400625;Hoffman Printing Center;MOODY;AL;840
8400626;Cutter Lawn Mower Repair;METAIRIE;LA;840
8400627;Flinn Mosquito and Pest Contro;ALTAMONT;UT;840
8400628;Hart Corporation;DULLES;VA;840
8400629;Smith & Wesson Militia;ALTAMONT;UT;840
8400630;Happ Aluminum Siding Co.;ALEXANDRIA;OH;840
8400631;Michael Montgomery Hair Saloon;ALLENTON;MO;840
8400632;Lee Stairworks and Carpentry,;AGAWAM;MA;840
8400633;Keep Cool Air Conditioner Repa;ABIE;NE;840
8400634;Kermit the Pet Shop;ADVANCE;NC;840
8400635;Shaggy's Grooming Services;AVON;CT;840
8400636;Crossroads Construction, Inc.;BAGDAD;KY;840
8400637;Block Boats and Lures;ARVADA;CO;840
8400638;Parkway Auto Body;THE LAKES;NV;840
8400639;Air Indonesia;ANCHORAGE;AK;840
8400640;Tub's Furniture Store;AVONDALE ESTATES;GA;840
8400641;Dean Grant Buick and Crysler;ABSAROKEE;MT;840
8400642;Eva Galler Galleries Inc.;ACKWORTH;IA;840
8400643;Pete's Auto Repair;ACKWORTH;IA;840
8400644;Sigman and Freud Psychiatry;ADELL;WI;840
8400645;Johnson, Erico & Co CPA's;BAGDAD;KY;840
8400646;Hibop Heating and Air Conditio;ALCOLU;SC;840
8400647;Chicagoland Cleaners;BAGDAD;KY;840
8400648;John G. Hartling Ltd.;BAGDAD;KY;840
8400649;MedicServe Medical Supply;BAGDAD;KY;840
8400650;Hibop Heating and Air Conditio;ALEXANDRIA;OH;840
8400651;Lickmen Restoration;ATCHISON;KS;840
8400652;Nel Video Productions;METAIRIE;LA;840
8400653;Truck-X Muffler Repair;ALIQUIPPA;PA;840
8400654;DBN Bank;ALCESTER;SD;840
8400655;Bako Delicatessen;LOS ANGELES;CA;840
8400656;Crossroads Construction, Inc.;ABIE;NE;840
8400657;Mac Computer Warehouse;MOODY;AL;840
8400658;Smith Communications Inc.;AVON;CT;840
8400659;Keep Cool Air Conditioner Repa;WALDORF;MD;840
8400660;Venturi Discount Drugs;ALEXANDRIA;IN;840
8400661;Doerner's Awnings and Canopies;POCATELLO;ID;840
8400662;Highland Lanes;HOLTSVILLE;NY;840
8400663;Air France;CHEYENNE;WY;840
8400664;Hibop Heating and Air Conditio;ABIE;NE;840
8400665;Gordon & Son Brockerage Ltd.;ADAMS;TN;840
8400666;Nirabi Auto Service;PHOENIX;AZ;840
8400667;Cotton Thumb Ltd.;ALEXANDRIA;IN;840
8400668;Doerner's Awnings and Canopies;CHEYENNE;WY;840
8400669;janice Mann Accounting Service;ALIQUIPPA;PA;840
8400670;Quad City Cleaning;PHOENIX;AZ;840
8400671;Terrinni & Son Auto and Truck;DULLES;VA;840
8400672;Futoons Cartoons Emporium;LOS ANGELES;CA;840
8400673;Car Suite Cleaners;ANTELOPE;OR;840
8400674;Air India;METAIRIE;LA;840
8400675;Garfield Appliance Service;LOS ANGELES;CA;840
8400676;PGS Associates;LOS ANGELES;CA;840
8400677;Hi-Land Art & Frame;PHOENIX;AZ;840
8400678;American Deli Workers Union;METAIRIE;LA;840
8400679;Truck-X Muffler Repair;ORANGE PARK;FL;840
8400680;North West Gas Co.;AVON;CT;840
8400681;Schmidt Denists;ADAMS;TN;840
8400682;Dapper's Antiques;ABBEVILLE;MS;840
8400683;Pete's Auto Repair;THE LAKES;NV;840
8400684;Cosmo Skin Care Center;ALCESTER;SD;840
8400685;Facelift Kitchen and Bath;BEAR;DE;840
8400686;Esmarda Chemical Manufacturers;AUSTIN;TX;840
8400687;Got It All Electronics Supply;AMHERST;NH;840
8400688;Resnick DDS;WALDORF;MD;840
8400689;MedicServe Medical Supply;AVON;CT;840
8400690;Lee Stairworks and Carpentry,;ALCESTER;SD;840
8400691;Acme Chemical Supply;AVON;CT;840
8400692;Glenwood Credit Union;POCATELLO;ID;840
8400693;Myles Building Consultants;MOODY;AL;840
8400694;Chicagoland Cleaners;DULLES;VA;840
8400695;Garfield Appliance Service;METAIRIE;LA;840
8400696;Highland Woods City Hall;ADAMS;TN;840
8400697;Ampro Office Team Ltd.;BAGDAD;KY;840
8400698;Glassman & Stone;WHITE RIVER JUNCTION;VT;840
8400699;Air Guatamala;AUBURN;WA;840
8400700;Got It All Electronics Supply;ALTAMONT;UT;840
8400701;Brand Y Creative Services;AMHERST;NH;840
8400702;Got It All Electronics Supply;ANTELOPE;OR;840
8400703;Childress Child Day Care;BERWICK;ME;840
8400704;Crossroads Construction, Inc.;ABBEVILLE;MS;840
8400705;Lennox Air Pollution Control;ALTAMONT;UT;840
8400706;Percy Photography;AGAWAM;MA;840
8400707;Esmarda Chemical Manufacturers;ANTELOPE;OR;840
8400708;Elm Place Business Supplies;ALIQUIPPA;PA;840
8400709;Gordon & Son Brockerage Ltd.;ANTELOPE;OR;840
8400710;Dean Barnett Furniture Repair;ABERCROMBIE;ND;840
8400711;Froggy's Gourmet Catering;ALLENTON;MO;840
8400712;Meonits & Mogogni Inc.;AUBURN;WA;840
8400713;Auto Interior Carpeting Compan;AVONDALE ESTATES;GA;840
8400714;Gordon & Son Brockerage Ltd.;ALTAMONT;UT;840
8400715;Hibbard Road Suppliers;ALEXANDRIA;OH;840
8400716;Keyth Contracting and Repair;ALDEN;IL;840
8400717;Salt & Pepper Catering Service;ADVANCE;NC;840
8400718;Metro Appliance Service;BAGDAD;KY;840
8400719;Air India;AVONDALE ESTATES;GA;840
8400720;Trapezoid Studios;ALIQUIPPA;PA;840
8400721;Kapp Camera and Video;AFTON;MN;840
8400722;Innman Paint and Glass;ATCHISON;KS;840
8400723;Hoffman Printing Center;BERWICK;ME;840
8400724;Bill's Dive Shop;ORANGE PARK;FL;840
8400725;Smith Communications Inc.;HOLTSVILLE;NY;840
8400726;Crosstracks Car Wash;BEAR;DE;840
8400727;Hoffman Printing Center;HOLTSVILLE;NY;840
8400728;Hoffman Printing Center;AVON;CT;840
8400729;Pivot Point College;METAIRIE;LA;840
8400730;Green Shoes Corp.;AVONDALE ESTATES;GA;840
8400731;Highland Heights Gift Shop;ABSAROKEE;MT;840
8400732;janice Mann Accounting Service;ALEXANDRIA;OH;840
8400733;Bee Line Publishing;PHOENIX;AZ;840
